generation,num_individuals,value
9221,17557,0.000125
9231,17475,0.000125
9241,17528,0.000125
9251,17460,0.000125
9261,17394,0.000125
9271,17342,0.000125
9281,17339,0.000125
9291,17269,0.000125
9301,17289,0.000125
9311,17350,0.000125
9321,17448,0.000125
9331,17383,0.000125
9341,17417,0.000125
9351,17440,0.000125
9361,17339,0.000125
9371,17387,0.000125
9381,17277,0.000125
9391,17261,0.000125
9401,17461,0.000125
9411,17417,0.000125
9421,17339,0.000125
9431,17347,0.000125
9441,17376,0.000125
9451,17431,0.000125
9461,17386,0.000125
9471,17532,0.000125
9481,17397,0.000125
9491,17324,0.000125
9501,17224,0.000125
9511,17222,0.000125
9521,17255,0.000125
9531,17171,0.000125
9541,17124,0.000125
9551,17177,0.000125
9561,17317,0.000125
9571,17302,0.000125
9581,17321,0.000125
9591,17396,0.000125
9601,17338,0.000125
9611,17360,0.000125
9621,17332,0.000125
9631,17320,0.000125
9641,17363,0.000125
9651,17353,0.000125
9661,17387,0.000125
9671,17503,0.000125
9681,17429,0.000125
9691,17420,0.000125
9701,17501,0.000125
9711,17577,0.000125
9721,17556,0.000125
9731,17336,0.000125
9741,17388,0.000125
9751,17479,0.000125
9761,17521,0.000125
9771,17551,0.000125
9781,17414,0.000125
9791,17411,0.000125
9801,17557,0.000125
9811,17512,0.000125
9821,17630,0.000125
9831,17730,0.000125
9841,17677,0.000125
9851,17659,0.000125
9861,17706,0.000125
9871,17702,0.000125
9881,17750,0.000125
9891,17670,0.000125
9901,17758,0.000125
9911,17864,0.000125
9921,17950,0.000125
9931,18026,0.000125
9941,17940,0.000125
9951,17914,0.000125
9961,17801,0.000125
9971,17721,0.000125
9981,17572,0.000125
9991,17686,0.000125
10001,17701,0.000125
10011,17583,0.000125
10021,17685,0.000125
10031,17648,0.000125
10041,17643,0.000125
10051,17694,0.000125
10061,17797,0.000125
10071,17807,0.000125
10081,17868,0.000125
10091,17815,0.000125
10101,17815,0.000125
10111,17746,0.000125
10121,17737,0.000125
10131,17756,0.000125
10141,17806,0.000125
10151,17638,0.000125
10161,17725,0.000125
10171,17738,0.000125
10181,17743,0.000125
10191,17729,0.000125
10201,17701,0.000125
10211,17668,0.000125
10221,17653,0.000125
10231,17624,0.000125
10241,17704,0.000125
10251,17608,0.000125
10261,17623,0.000125
10271,17657,0.000125
10281,17558,0.000125
10291,17463,0.000125
10301,17395,0.000125
10311,17402,0.000125
10321,17565,0.000125
10331,17493,0.000125
10341,17504,0.000125
10351,17607,0.000125
10361,17572,0.000125
10371,17638,0.000125
10381,17588,0.000125
10391,17590,0.000125
10401,17582,0.000125
10411,17633,0.000125
10421,17648,0.000125
10431,17612,0.000125
10441,17684,0.000125
10451,17690,0.000125
10461,17625,0.000125
10471,17585,0.000125
10481,17582,0.000125
10491,17443,0.000125
10501,17427,0.000125
10511,17524,0.000125
10521,17458,0.000125
10531,17518,0.000125
10541,17742,0.000125
10551,17732,0.000125
10561,17783,0.000125
10571,17668,0.000125
10581,17597,0.000125
10591,17732,0.000125
10601,17787,0.000125
10611,17665,0.000125
10621,17705,0.000125
10631,17852,0.000125
10641,17712,0.000125
10651,17618,0.000125
10661,17751,0.000125
10671,17747,0.000125
10681,17834,0.000125
10691,17845,0.000125
10701,17780,0.000125
10711,17779,0.000125
10721,17747,0.000125
10731,17646,0.000125
10741,17743,0.000125
10751,17692,0.000125
10761,17633,0.000125
10771,17698,0.000125
10781,17692,0.000125
10791,17636,0.000125
10801,17666,0.000125
10811,17641,0.000125
10821,17700,0.000125
10831,17615,0.000125
10841,17664,0.000125
10851,17505,0.000125
10861,17631,0.000125
10871,17659,0.000125
10881,17523,0.000125
10891,17585,0.000125
10901,17676,0.000125
10911,17603,0.000125
10921,17461,0.000125
10931,17532,0.000125
10941,17392,0.000125
10951,17392,0.000125
10961,17343,0.000125
10971,17527,0.000125
10981,17537,0.000125
10991,17422,0.000125
11001,17358,0.000125
11011,17368,0.000125
11021,17465,0.000125
11031,17367,0.000125
11041,17439,0.000125
11051,17475,0.000125
11061,17534,0.000125
11071,17485,0.000125
11081,17569,0.000125
11091,17656,0.000125
11101,17625,0.000125
11111,17720,0.000125
11121,17521,0.000125
11131,17456,0.000125
11141,17519,0.000125
11151,17404,0.000125
11161,17298,0.000125
11171,17272,0.000125
11181,17198,0.000125
11191,17101,0.000125
11201,17030,0.000125
11211,17169,0.000125
11221,17231,0.000125
11231,17407,0.000125
11241,17312,0.000125
11251,17237,0.000125
11261,17191,0.000125
11271,17184,0.000125
11281,17089,0.000125
11291,17239,0.000125
11301,17279,0.000125
11311,17368,0.000125
11321,17272,0.000125
11331,17523,0.000125
11341,17537,0.000125
11351,17519,0.000125
11361,17544,0.000125
11371,17597,0.000125
11381,17649,0.000125
11391,17537,0.000125
11401,17427,0.000125
11411,17510,0.000125
11421,17567,0.000125
11431,17536,0.000125
11441,17510,0.000125
11451,17470,0.000125
11461,17547,0.000125
11471,17386,0.000125
11481,17378,0.000125
11491,17398,0.000125
11501,17333,0.000125
11511,17292,0.000125
11521,17214,0.000125
11531,17233,0.000125
11541,17072,0.000125
11551,17088,0.000125
11561,17053,0.000125
11571,17135,0.000125
11581,17194,0.000125
11591,17171,0.000125
11601,17238,0.000125
11611,17323,0.000125
11621,17232,0.000125
11631,17321,0.000125
11641,17275,0.000125
11651,17367,0.000125
11661,17269,0.000125
11671,17208,0.000125
11681,17135,0.000125
11691,17191,0.000125
11701,17133,0.000125
11711,17240,0.000125
11721,17287,0.000125
11731,17272,0.000125
11741,17363,0.000125
11751,17355,0.000125
11761,17293,0.000125
11771,17386,0.000125
11781,17383,0.000125
11791,17425,0.000125
11801,17426,0.000125
11811,17225,0.000125
11821,17294,0.000125
11831,17213,0.000125
11841,17335,0.000125
11851,17299,0.000125
11861,17252,0.000125
11871,17231,0.000125
11881,17314,0.000125
11891,17246,0.000125
11901,17412,0.000125
11911,17478,0.000125
11921,17485,0.000125
11931,17281,0.000125
11941,17333,0.000125
11951,17199,0.000125
11961,17259,0.000125
11971,17295,0.000125
11981,17391,0.000125
11991,17482,0.000125
12001,17535,0.000125
12011,17599,0.000125
12021,17556,0.000125
12031,17600,0.000125
12041,17616,0.000125
12051,17668,0.000125
12061,17662,0.000125
12071,17573,0.000125
12081,17707,0.000125
12091,17725,0.000125
12101,17745,0.000125
12111,17679,0.000125
12121,17579,0.000125
12131,17557,0.000125
12141,17614,0.000125
12151,17591,0.000125
12161,17499,0.000125
12171,17375,0.000125
12181,17348,0.000125
12191,17435,0.000125
12201,17591,0.000125
12211,17626,0.000125
12221,17495,0.000125
12231,17594,0.000125
12241,17544,0.000125
12251,17562,0.000125
12261,17670,0.000125
12271,17622,0.000125
12281,17682,0.000125
12291,17667,0.000125
12301,17674,0.000125
12311,17628,0.000125
12321,17648,0.000125
12331,17489,0.000125
12341,17506,0.000125
12351,17498,0.000125
12361,17578,0.000125
12371,17618,0.000125
12381,17462,0.000125
12391,17421,0.000125
12401,17614,0.000125
12411,17584,0.000125
12421,17637,0.000125
12431,17535,0.000125
12441,17555,0.000125
12451,17543,0.000125
12461,17531,0.000125
12471,17443,0.000125
12481,17400,0.000125
12491,17564,0.000125
12501,17587,0.000125
12511,17502,0.000125
12521,17565,0.000125
12531,17575,0.000125
12541,17729,0.000125
12551,17731,0.000125
12561,17715,0.000125
12571,17704,0.000125
12581,17525,0.000125
12591,17476,0.000125
12601,17328,0.000125
12611,17399,0.000125
12621,17424,0.000125
12631,17290,0.000125
12641,17463,0.000125
12651,17672,0.000125
12661,17666,0.000125
12671,17514,0.000125
12681,17413,0.000125
12691,17397,0.000125
12701,17290,0.000125
12711,17340,0.000125
12721,17442,0.000125
12731,17369,0.000125
12741,17272,0.000125
12751,17314,0.000125
12761,17367,0.000125
12771,17355,0.000125
12781,17279,0.000125
12791,17294,0.000125
12801,17284,0.000125
12811,17367,0.000125
12821,17297,0.000125
12831,17253,0.000125
12841,17187,0.000125
12851,17164,0.000125
12861,17288,0.000125
12871,17230,0.000125
12881,17248,0.000125
12891,17167,0.000125
12901,17217,0.000125
12911,17165,0.000125
12921,17247,0.000125
12931,17287,0.000125
12941,17273,0.000125
12951,17418,0.000125
12961,17644,0.000125
12971,17505,0.000125
12981,17441,0.000125
12991,17445,0.000125
13001,17405,0.000125
13011,17373,0.000125
13021,17488,0.000125
13031,17516,0.000125
13041,17460,0.000125
13051,17378,0.000125
13061,17388,0.000125
13071,17490,0.000125
13081,17520,0.000125
13091,17517,0.000125
13101,17351,0.000125
13111,17283,0.000125
13121,17234,0.000125
13131,17155,0.000125
13141,17233,0.000125
13151,17260,0.000125
13161,17388,0.000125
13171,17521,0.000125
13181,17594,0.000125
13191,17480,0.000125
13201,17459,0.000125
13211,17414,0.000125
13221,17238,0.000125
13231,17229,0.000125
13241,17509,0.000125
13251,17446,0.000125
13261,17454,0.000125
13271,17364,0.000125
13281,17413,0.000125
13291,17377,0.000125
13301,17422,0.000125
13311,17365,0.000125
13321,17355,0.000125
13331,17545,0.000125
13341,17641,0.000125
13351,17647,0.000125
13361,17732,0.000125
13371,17854,0.000125
13381,17933,0.000125
13391,17981,0.000125
13401,17854,0.000125
13411,17739,0.000125
13421,17745,0.000125
13431,17703,0.000125
13441,17703,0.000125
13451,17825,0.000125
13461,17793,0.000125
13471,17979,0.000125
13481,17942,0.000125
13491,17857,0.000125
13501,18008,0.000125
13511,17864,0.000125
13521,17970,0.000125
13531,17979,0.000125
13541,17898,0.000125
13551,17873,0.000125
13561,17818,0.000125
13571,17829,0.000125
13581,17834,0.000125
13591,17737,0.000125
13601,17768,0.000125
13611,17686,0.000125
13621,17491,0.000125
13631,17511,0.000125
13641,17440,0.000125
13651,17485,0.000125
13661,17512,0.000125
13671,17573,0.000125
13681,17691,0.000125
13691,17707,0.000125
13701,17602,0.000125
13711,17647,0.000125
13721,17581,0.000125
13731,17566,0.000125
13741,17652,0.000125
13751,17788,0.000125
13761,17615,0.000125
13771,17525,0.000125
13781,17461,0.000125
13791,17469,0.000125
13801,17329,0.000125
13811,17418,0.000125
13821,17491,0.000125
13831,17544,0.000125
13841,17572,0.000125
13851,17564,0.000125
13861,17579,0.000125
13871,17416,0.000125
13881,17276,0.000125
13891,17337,0.000125
13901,17320,0.000125
13911,17282,0.000125
13921,17331,0.000125
13931,17294,0.000125
13941,17248,0.000125
13951,17355,0.000125
13961,17287,0.000125
13971,17283,0.000125
13981,17205,0.000125
13991,17102,0.000125
14001,17165,0.000125
14011,17230,0.000125
14021,17384,0.000125
14031,17371,0.000125
14041,17564,0.000125
14051,17525,0.000125
14061,17427,0.000125
14071,17358,0.000125
14081,17424,0.000125
14091,17517,0.000125
14101,17473,0.000125
14111,17483,0.000125
14121,17576,0.000125
14131,17469,0.000125
14141,17363,0.000125
14151,17289,0.000125
14161,17224,0.000125
14171,17276,0.000125
14181,17215,0.000125
14191,17153,0.000125
14201,17155,0.000125
14211,17134,0.000125
14221,17241,0.000125
14231,17290,0.000125
14241,17124,0.000125
14251,17069,0.000125
14261,17115,0.000125
14271,16962,0.000125
14281,16905,0.000125
14291,16957,0.000125
14301,16947,0.000125
14311,16959,0.000125
14321,16944,0.000125
14331,17018,0.000125
14341,16975,0.000125
14351,16815,0.000125
14361,16924,0.000125
14371,16952,0.000125
14381,17020,0.000125
14391,17038,0.000125
14401,17027,0.000125
14411,17047,0.000125
14421,16976,0.000125
14431,17050,0.000125
14441,17203,0.000125
14451,17229,0.000125
14461,17147,0.000125
14471,17159,0.000125
14481,17198,0.000125
14491,17243,0.000125
14501,17360,0.000125
14511,17385,0.000125
14521,17295,0.000125
14531,17497,0.000125
14541,17577,0.000125
14551,17524,0.000125
14561,17699,0.000125
14571,17554,0.000125
14581,17598,0.000125
14591,17454,0.000125
14601,17373,0.000125
14611,17276,0.000125
14621,17238,0.000125
14631,17286,0.000125
14641,17316,0.000125
14651,17159,0.000125
14661,17302,0.000125
14671,17152,0.000125
14681,17157,0.000125
14691,17106,0.000125
14701,17232,0.000125
14711,17293,0.000125
14721,17321,0.000125
14731,17321,0.000125
14741,17230,0.000125
14751,17188,0.000125
14761,17197,0.000125
14771,17243,0.000125
14781,17236,0.000125
14791,17134,0.000125
14801,17139,0.000125
14811,17020,0.000125
14821,16953,0.000125
14831,16861,0.000125
14841,16799,0.000125
14851,16833,0.000125
14861,16873,0.000125
14871,16797,0.000125
14881,16931,0.000125
14891,16896,0.000125
14901,16863,0.000125
14911,16939,0.000125
14921,17061,0.000125
14931,17127,0.000125
14941,17147,0.000125
14951,17137,0.000125
14961,17086,0.000125
14971,17202,0.000125
14981,17267,0.000125
14991,17308,0.000125
15001,17243,0.000125
15011,17314,0.000125
15021,17268,0.000125
15031,17307,0.000125
15041,17363,0.000125
15051,17364,0.000125
15061,17288,0.000125
15071,17241,0.000125
15081,17288,0.000125
15091,17281,0.000125
15101,17225,0.000125
15111,17255,0.000125
15121,17273,0.000125
15131,17304,0.000125
15141,17229,0.000125
15151,17213,0.000125
15161,17196,0.000125
15171,17104,0.000125
15181,17308,0.000125
15191,17216,0.000125
15201,17354,0.000125
15211,17381,0.000125
15221,17446,0.000125
15231,17383,0.000125
15241,17482,0.000125
15251,17418,0.000125
15261,17588,0.000125
15271,17691,0.000125
15281,17827,0.000125
15291,17912,0.000125
15301,18016,0.000125
15311,17952,0.000125
15321,17972,0.000125
15331,17970,0.000125
15341,17800,0.000125
15351,17661,0.000125
15361,17705,0.000125
15371,17722,0.000125
15381,17713,0.000125
15391,17694,0.000125
15401,17696,0.000125
15411,17683,0.000125
15421,17657,0.000125
15431,17772,0.000125
15441,17683,0.000125
15451,17573,0.000125
15461,17605,0.000125
15471,17576,0.000125
15481,17565,0.000125
15491,17472,0.000125
15501,17558,0.000125
15511,17466,0.000125
15521,17500,0.000125
15531,17554,0.000125
15541,17548,0.000125
15551,17638,0.000125
15561,17646,0.000125
15571,17470,0.000125
15581,17627,0.000125
15591,17750,0.000125
15601,17677,0.000125
15611,17583,0.000125
15621,17636,0.000125
15631,17494,0.000125
15641,17386,0.000125
15651,17501,0.000125
15661,17391,0.000125
15671,17314,0.000125
15681,17375,0.000125
15691,17322,0.000125
15701,17357,0.000125
15711,17287,0.000125
15721,17265,0.000125
15731,17259,0.000125
15741,17215,0.000125
15751,17229,0.000125
15761,17207,0.000125
15771,17279,0.000125
15781,17110,0.000125
15791,17109,0.000125
15801,17213,0.000125
15811,17178,0.000125
15821,17216,0.000125
15831,17273,0.000125
15841,17170,0.000125
15851,17145,0.000125
15861,17333,0.000125
15871,17286,0.000125
15881,17312,0.000125
15891,17312,0.000125
15901,17369,0.000125
15911,17207,0.000125
15921,17296,0.000125
15931,17311,0.000125
15941,17358,0.000125
15951,17373,0.000125
15961,17444,0.000125
15971,17494,0.000125
15981,17509,0.000125
15991,17437,0.000125
16001,17318,0.000125
16011,17350,0.000125
16021,17290,0.000125
16031,17164,0.000125
16041,17237,0.000125
16051,17191,0.000125
16061,17195,0.000125
16071,17247,0.000125
16081,17365,0.000125
16091,17454,0.000125
16101,17396,0.000125
16111,17503,0.000125
16121,17526,0.000125
1,100,0.000155
11,113,0.000155
21,130,0.000155
31,131,0.000155
41,149,0.000155
51,145,0.000155
61,170,0.000155
71,182,0.000155
81,195,0.000155
91,204,0.000155
101,224,0.000155
111,262,0.000155
121,287,0.000155
131,298,0.000155
141,335,0.000155
151,346,0.000155
161,376,0.000155
171,411,0.000155
181,433,0.000155
191,466,0.000155
201,498,0.000155
211,499,0.000155
221,551,0.000155
231,579,0.000155
241,651,0.000155
251,692,0.000155
261,747,0.000155
271,809,0.000155
281,885,0.000155
291,977,0.000155
301,1071,0.000155
311,1131,0.000155
321,1208,0.000155
331,1283,0.000155
341,1379,0.000155
351,1479,0.000155
361,1614,0.000155
371,1744,0.000155
381,1856,0.000155
391,2003,0.000155
401,2118,0.000155
411,2280,0.000155
421,2427,0.000155
431,2586,0.000155
441,2791,0.000155
451,2962,0.000155
461,3118,0.000155
471,3327,0.000155
481,3457,0.000155
491,3652,0.000155
501,3892,0.000155
511,4289,0.000155
521,4514,0.000155
531,4803,0.000155
541,5094,0.000155
551,5351,0.000155
561,5712,0.000155
571,6083,0.000155
581,6388,0.000155
591,6689,0.000155
601,6982,0.000155
611,7293,0.000155
621,7538,0.000155
631,7849,0.000155
641,8258,0.000155
651,8667,0.000155
661,9065,0.000155
671,9458,0.000155
681,9713,0.000155
691,9998,0.000155
701,10347,0.000155
711,10602,0.000155
721,10850,0.000155
731,11146,0.000155
741,11491,0.000155
751,11795,0.000155
761,12034,0.000155
771,12183,0.000155
781,12477,0.000155
791,12739,0.000155
801,12915,0.000155
811,13067,0.000155
821,13352,0.000155
831,13597,0.000155
841,13773,0.000155
851,13914,0.000155
861,14234,0.000155
871,14349,0.000155
881,14510,0.000155
891,14738,0.000155
901,14863,0.000155
911,15071,0.000155
921,15273,0.000155
931,15282,0.000155
941,15497,0.000155
951,15709,0.000155
961,15835,0.000155
971,15796,0.000155
981,16047,0.000155
991,16134,0.000155
1001,16144,0.000155
1011,16295,0.000155
1021,16358,0.000155
1031,16357,0.000155
1041,16477,0.000155
1051,16566,0.000155
1061,16561,0.000155
1071,16587,0.000155
1081,16632,0.000155
1091,16632,0.000155
1101,16616,0.000155
1111,16631,0.000155
1121,16862,0.000155
1131,16973,0.000155
1141,16935,0.000155
1151,17024,0.000155
1161,16999,0.000155
1171,16914,0.000155
1181,16860,0.000155
1191,17027,0.000155
1201,17056,0.000155
1211,17051,0.000155
1221,17131,0.000155
1231,17066,0.000155
1241,16990,0.000155
1251,17069,0.000155
1261,17063,0.000155
1271,17090,0.000155
1281,16942,0.000155
1291,16887,0.000155
1301,16931,0.000155
1311,16871,0.000155
1321,16850,0.000155
1331,16933,0.000155
1341,17127,0.000155
1351,17212,0.000155
1361,17148,0.000155
1371,17139,0.000155
1381,17246,0.000155
1391,17075,0.000155
1401,17180,0.000155
1411,17214,0.000155
1421,17258,0.000155
1431,17255,0.000155
1441,17257,0.000155
1451,17393,0.000155
1461,17275,0.000155
1471,17227,0.000155
1481,17211,0.000155
1491,17262,0.000155
1501,17188,0.000155
1511,17086,0.000155
1521,17026,0.000155
1531,16962,0.000155
1541,17079,0.000155
1551,17054,0.000155
1561,17078,0.000155
1571,17064,0.000155
1581,17233,0.000155
1591,17331,0.000155
1601,17432,0.000155
1611,17414,0.000155
1621,17398,0.000155
1631,17338,0.000155
1641,17387,0.000155
1651,17249,0.000155
1661,17416,0.000155
1671,17436,0.000155
1681,17481,0.000155
1691,17439,0.000155
1701,17368,0.000155
1711,17317,0.000155
1721,17308,0.000155
1731,17314,0.000155
1741,17437,0.000155
1751,17336,0.000155
1761,17438,0.000155
1771,17701,0.000155
1781,17646,0.000155
1791,17746,0.000155
1801,17820,0.000155
1811,17879,0.000155
1821,17836,0.000155
1831,17869,0.000155
1841,17803,0.000155
1851,17823,0.000155
1861,17732,0.000155
1871,17652,0.000155
1881,17632,0.000155
1891,17623,0.000155
1901,17632,0.000155
1911,17683,0.000155
1921,17735,0.000155
1931,17904,0.000155
1941,17931,0.000155
1951,18004,0.000155
1961,18110,0.000155
1971,18114,0.000155
1981,18117,0.000155
1991,18020,0.000155
2001,17889,0.000155
2011,17819,0.000155
2021,17742,0.000155
2031,17551,0.000155
2041,17567,0.000155
2051,17587,0.000155
2061,17550,0.000155
2071,17554,0.000155
2081,17678,0.000155
2091,17699,0.000155
2101,17605,0.000155
2111,17482,0.000155
2121,17479,0.000155
2131,17456,0.000155
2141,17367,0.000155
2151,17461,0.000155
2161,17450,0.000155
2171,17368,0.000155
2181,17488,0.000155
2191,17500,0.000155
2201,17498,0.000155
2211,17619,0.000155
2221,17779,0.000155
2231,17778,0.000155
2241,17691,0.000155
2251,17691,0.000155
2261,17789,0.000155
2271,17707,0.000155
2281,17773,0.000155
2291,17774,0.000155
2301,17721,0.000155
2311,17752,0.000155
2321,17647,0.000155
2331,17661,0.000155
2341,17645,0.000155
2351,17636,0.000155
2361,17686,0.000155
2371,17748,0.000155
2381,17882,0.000155
2391,17800,0.000155
2401,17670,0.000155
2411,17462,0.000155
2421,17582,0.000155
2431,17521,0.000155
2441,17536,0.000155
2451,17545,0.000155
2461,17624,0.000155
2471,17592,0.000155
2481,17504,0.000155
2491,17553,0.000155
2501,17648,0.000155
2511,17587,0.000155
2521,17541,0.000155
2531,17659,0.000155
2541,17751,0.000155
2551,17677,0.000155
2561,17608,0.000155
2571,17455,0.000155
2581,17519,0.000155
2591,17589,0.000155
2601,17428,0.000155
2611,17428,0.000155
2621,17393,0.000155
2631,17552,0.000155
2641,17589,0.000155
2651,17417,0.000155
2661,17606,0.000155
2671,17542,0.000155
2681,17656,0.000155
2691,17657,0.000155
2701,17604,0.000155
2711,17523,0.000155
2721,17333,0.000155
2731,17462,0.000155
2741,17455,0.000155
2751,17456,0.000155
2761,17453,0.000155
2771,17434,0.000155
2781,17479,0.000155
2791,17546,0.000155
2801,17504,0.000155
2811,17438,0.000155
2821,17404,0.000155
2831,17430,0.000155
2841,17473,0.000155
2851,17441,0.000155
2861,17351,0.000155
2871,17376,0.000155
2881,17378,0.000155
2891,17319,0.000155
2901,17471,0.000155
2911,17428,0.000155
2921,17430,0.000155
2931,17334,0.000155
2941,17476,0.000155
2951,17388,0.000155
2961,17377,0.000155
2971,17190,0.000155
2981,17025,0.000155
2991,16947,0.000155
3001,16887,0.000155
3011,16912,0.000155
3021,17043,0.000155
3031,17119,0.000155
3041,16986,0.000155
3051,17119,0.000155
3061,17176,0.000155
3071,17119,0.000155
3081,17295,0.000155
3091,17374,0.000155
3101,17312,0.000155
3111,17335,0.000155
3121,17304,0.000155
3131,17199,0.000155
3141,17194,0.000155
3151,17223,0.000155
3161,17407,0.000155
3171,17399,0.000155
3181,17424,0.000155
3191,17422,0.000155
3201,17378,0.000155
3211,17336,0.000155
3221,17282,0.000155
3231,17381,0.000155
3241,17344,0.000155
3251,17315,0.000155
3261,17281,0.000155
3271,17270,0.000155
3281,17313,0.000155
3291,17374,0.000155
3301,17346,0.000155
3311,17330,0.000155
3321,17422,0.000155
3331,17360,0.000155
3341,17337,0.000155
3351,17328,0.000155
3361,17349,0.000155
3371,17426,0.000155
3381,17411,0.000155
3391,17408,0.000155
3401,17328,0.000155
3411,17317,0.000155
3421,17340,0.000155
3431,17284,0.000155
3441,17267,0.000155
3451,17101,0.000155
3461,17256,0.000155
3471,17299,0.000155
3481,17185,0.000155
3491,17253,0.000155
3501,17222,0.000155
3511,17174,0.000155
3521,17288,0.000155
3531,17310,0.000155
3541,17171,0.000155
3551,17125,0.000155
3561,16972,0.000155
3571,17150,0.000155
3581,17240,0.000155
3591,17294,0.000155
3601,17151,0.000155
3611,17313,0.000155
3621,17184,0.000155
3631,17213,0.000155
3641,17229,0.000155
3651,17280,0.000155
3661,17163,0.000155
3671,17168,0.000155
3681,17247,0.000155
3691,17204,0.000155
3701,17232,0.000155
3711,17117,0.000155
3721,17112,0.000155
3731,17118,0.000155
3741,17175,0.000155
3751,17214,0.000155
3761,17218,0.000155
3771,17243,0.000155
3781,17364,0.000155
3791,17498,0.000155
3801,17456,0.000155
3811,17397,0.000155
3821,17388,0.000155
3831,17339,0.000155
3841,17335,0.000155
3851,17408,0.000155
3861,17377,0.000155
3871,17447,0.000155
3881,17410,0.000155
3891,17509,0.000155
3901,17430,0.000155
3911,17434,0.000155
3921,17467,0.000155
3931,17350,0.000155
3941,17426,0.000155
3951,17320,0.000155
3961,17362,0.000155
3971,17420,0.000155
3981,17454,0.000155
3991,17542,0.000155
4001,17527,0.000155
4011,17614,0.000155
4021,17699,0.000155
4031,17553,0.000155
4041,17473,0.000155
4051,17403,0.000155
4061,17246,0.000155
4071,17171,0.000155
4081,17171,0.000155
4091,17193,0.000155
4101,17229,0.000155
4111,17222,0.000155
4121,17303,0.000155
4131,17382,0.000155
4141,17503,0.000155
4151,17653,0.000155
4161,17615,0.000155
4171,17632,0.000155
4181,17617,0.000155
4191,17581,0.000155
4201,17684,0.000155
4211,17686,0.000155
4221,17756,0.000155
4231,17637,0.000155
4241,17606,0.000155
4251,17790,0.000155
4261,17792,0.000155
4271,17799,0.000155
4281,17739,0.000155
4291,17664,0.000155
4301,17749,0.000155
4311,17779,0.000155
4321,17766,0.000155
4331,17787,0.000155
4341,17822,0.000155
4351,17800,0.000155
4361,17948,0.000155
4371,17881,0.000155
4381,17807,0.000155
4391,17942,0.000155
4401,17861,0.000155
4411,17983,0.000155
4421,17948,0.000155
4431,17881,0.000155
4441,17818,0.000155
4451,17835,0.000155
4461,17859,0.000155
4471,17705,0.000155
4481,17739,0.000155
4491,17763,0.000155
4501,17713,0.000155
4511,17581,0.000155
4521,17564,0.000155
4531,17923,0.000155
4541,17731,0.000155
4551,17694,0.000155
4561,17609,0.000155
4571,17717,0.000155
4581,17741,0.000155
4591,17840,0.000155
4601,17597,0.000155
4611,17664,0.000155
4621,17486,0.000155
4631,17459,0.000155
4641,17451,0.000155
4651,17560,0.000155
4661,17652,0.000155
4671,17773,0.000155
4681,17823,0.000155
4691,17757,0.000155
4701,17805,0.000155
4711,17788,0.000155
4721,17766,0.000155
4731,17838,0.000155
4741,17633,0.000155
4751,17470,0.000155
4761,17457,0.000155
4771,17344,0.000155
4781,17280,0.000155
4791,17284,0.000155
4801,17309,0.000155
4811,17283,0.000155
4821,17281,0.000155
4831,17419,0.000155
4841,17237,0.000155
4851,17093,0.000155
4861,17150,0.000155
4871,17142,0.000155
4881,17056,0.000155
4891,17001,0.000155
4901,16930,0.000155
4911,17090,0.000155
4921,17045,0.000155
4931,17150,0.000155
4941,17086,0.000155
4951,17110,0.000155
4961,17097,0.000155
4971,17122,0.000155
4981,17108,0.000155
4991,17105,0.000155
5001,17153,0.000155
5011,17034,0.000155
5021,17090,0.000155
5031,17170,0.000155
5041,17262,0.000155
5051,17297,0.000155
5061,17180,0.000155
5071,17274,0.000155
5081,17554,0.000155
5091,17662,0.000155
5101,17574,0.000155
5111,17498,0.000155
5121,17374,0.000155
5131,17346,0.000155
5141,17400,0.000155
5151,17355,0.000155
5161,17350,0.000155
5171,17513,0.000155
5181,17566,0.000155
5191,17474,0.000155
5201,17470,0.000155
5211,17558,0.000155
5221,17669,0.000155
5231,17545,0.000155
5241,17488,0.000155
5251,17462,0.000155
5261,17398,0.000155
5271,17404,0.000155
5281,17410,0.000155
5291,17430,0.000155
5301,17522,0.000155
5311,17429,0.000155
5321,17546,0.000155
5331,17582,0.000155
5341,17503,0.000155
5351,17653,0.000155
5361,17608,0.000155
5371,17547,0.000155
5381,17539,0.000155
5391,17483,0.000155
5401,17516,0.000155
5411,17476,0.000155
5421,17454,0.000155
5431,17490,0.000155
5441,17453,0.000155
5451,17437,0.000155
5461,17492,0.000155
5471,17517,0.000155
5481,17545,0.000155
5491,17479,0.000155
5501,17447,0.000155
5511,17500,0.000155
5521,17419,0.000155
5531,17464,0.000155
5541,17405,0.000155
5551,17459,0.000155
5561,17565,0.000155
5571,17648,0.000155
5581,17541,0.000155
5591,17474,0.000155
5601,17495,0.000155
5611,17430,0.000155
5621,17542,0.000155
5631,17567,0.000155
5641,17625,0.000155
5651,17528,0.000155
5661,17557,0.000155
5671,17571,0.000155
5681,17585,0.000155
5691,17504,0.000155
5701,17446,0.000155
5711,17390,0.000155
5721,17368,0.000155
5731,17440,0.000155
5741,17411,0.000155
5751,17474,0.000155
5761,17469,0.000155
5771,17391,0.000155
5781,17366,0.000155
5791,17311,0.000155
5801,17389,0.000155
5811,17358,0.000155
5821,17317,0.000155
5831,17251,0.000155
5841,17335,0.000155
5851,17522,0.000155
5861,17474,0.000155
5871,17457,0.000155
5881,17362,0.000155
5891,17357,0.000155
5901,17283,0.000155
5911,17324,0.000155
